0, 39 55 100 95;
1, 42 60 100 95;
2, 45 62 100 95;
3, 0 63 100 95;
4, 6 63 100 95;
5, 18 63 100 95;
6, 21 63 100 95;
7, 24 63 100 95;
8, 30 65 100 95;
9, 42 62 100 95;
10, 45 58 100 95;
11, 0 55 100 95;
12, 39 55 100 95;
13, 42 60 100 95;
14, 45 62 100 95;
15, 0 63 100 95;
16, 6 63 100 95;
17, 18 63 100 95;
18, 21 63 100 95;
19, 24 63 100 95;
20, 30 65 100 95;
21, 42 63 100 95;
22, 45 65 100 95;
23, 0 67 100 95;
24, 42 65 100 95;
25, 45 67 100 95;
26, 0 70 100 95;
27, 6 72 100 95;
28, 18 70 100 95;
29, 21 67 100 95;
30, 24 65 100 95;
31, 42 63 100 95;
32, 0 65 100 95;
33, 6 67 100 95;
34, 18 65 100 95;
35, 21 63 100 95;
36, 24 60 100 95;
37, 42 58 100 95;
38, 0 60 100 95;
39, 6 63 100 95;
40, 42 58 100 95;
41, 0 60 100 95;
42, 6 67 100 95;
43, 36 72 100 95;
44, 42 75 100 95;
45, 0 77 100 95;
46, 6 77 100 95;
47, 12 77 100 95;
48, 18 77 100 95;
49, 24 77 100 95;
50, 36 75 100 95;
51, 42 72 100 95;
52, 0 70 100 95;
53, 9 70 100 95;
54, 12 72 100 95;
55, 18 65 100 95;
56, 24 70 100 95;
57, 36 72 100 95;
58, 42 75 100 95;
59, 0 77 100 95;
60, 6 77 100 95;
61, 12 77 100 95;
62, 18 77 100 95;
63, 24 77 100 95;
64, 30 79 100 95;
65, 33 77 100 95;
66, 36 75 100 95;
67, 42 72 100 95;
68, 0 70 100 95;
69, 24 68 100 95;
70, 36 70 100 95;
71, 0 72 100 95;
72, 6 72 100 95;
73, 12 72 100 95;
74, 18 72 100 95;
75, 24 72 100 95;
76, 36 75 100 95;
77, 42 77 100 95;
78, 0 72 100 95;
79, 36 65 100 95;
80, 42 68 100 95;
81, 0 70 100 95;
82, 6 70 100 95;
83, 12 70 100 95;
84, 18 72 100 95;
85, 24 65 100 95;
86, 36 65 100 95;
87, 42 68 100 95;
88, 0 70 100 95;
89, 6 70 100 95;
90, 12 70 100 95;
91, 18 72 100 95;
92, 24 65 100 95;
93, 36 70 100 95;
94, 0 72 100 95;
