0, 0 70 100 95;
1, 12 67 100 95;
2, 30 68 100 95;
3, 36 65 100 95;
4, 42 67 100 95;
5, 0 63 100 95;
6, 42 58 100 95;
7, 0 70 100 95;
8, 12 67 100 95;
9, 30 68 100 95;
10, 36 65 100 95;
11, 42 67 100 95;
12, 0 70 100 95;
13, 0 68 100 95;
14, 24 72 100 95;
15, 32 70 100 95;
16, 40 68 100 95;
17, 0 72 100 95;
18, 18 72 100 95;
19, 24 72 100 95;
20, 32 74 100 95;
21, 40 72 100 95;
22, 0 70 100 95;
23, 6 70 100 95;
24, 12 70 100 95;
25, 18 70 100 95;
26, 24 70 100 95;
27, 30 67 100 95;
28, 36 70 100 95;
29, 42 63 100 95;
30, 12 60 100 95;
31, 18 62 100 95;
32, 24 63 100 95;
33, 30 65 100 95;
34, 36 67 100 95;
35, 42 70 100 95;
36, 0 68 100 95;
37, 6 68 100 95;
38, 12 68 100 95;
39, 18 68 100 95;
40, 24 68 100 95;
41, 32 67 100 95;
42, 40 65 100 95;
43, 0 68 100 95;
44, 12 75 100 95;
45, 42 71 100 95;
46, 0 70 100 95;
47, 18 75 100 95;
48, 24 77 100 95;
49, 30 79 100 95;
50, 42 82 100 95;
51, 0 79 100 95;
52, 6 82 100 95;
53, 12 79 100 95;
54, 30 77 100 95;
55, 36 79 100 95;
56, 42 77 100 95;
57, 0 70 100 95;
58, 12 67 100 95;
59, 30 68 100 95;
60, 36 65 100 95;
61, 42 67 100 95;
62, 0 63 100 95;
