0, 12 57 100 95;
1, 24 58 100 95;
2, 0 63 100 95;
3, 30 63 100 95;
4, 0 65 100 95;
5, 30 65 100 95;
6, 0 67 100 95;
7, 24 57 100 95;
8, 30 58 100 95;
9, 0 63 100 95;
10, 0 65 100 95;
11, 30 65 100 95;
12, 0 67 100 95;
13, 24 67 100 95;
14, 0 68 100 95;
15, 24 67 100 95;
16, 30 65 100 95;
17, 0 63 100 95;
18, 30 62 100 95;
19, 0 65 100 95;
20, 18 58 100 95;
21, 24 67 100 95;
22, 30 68 100 95;
23, 0 70 100 95;
24, 18 70 100 95;
25, 30 70 100 95;
26, 0 70 100 95;
27, 12 68 100 95;
28, 24 60 100 95;
29, 0 67 100 95;
30, 30 65 100 95;
31, 0 68 100 95;
32, 24 68 100 95;
33, 0 67 100 95;
34, 4 65 100 95;
35, 8 63 100 95;
36, 12 58 100 95;
37, 16 63 100 95;
38, 20 67 100 95;
39, 24 70 100 95;
40, 28 67 100 95;
41, 32 63 100 95;
42, 0 65 100 95;
43, 4 62 100 95;
44, 8 60 100 95;
45, 12 58 100 95;
46, 16 62 100 95;
47, 20 65 100 95;
48, 24 70 100 95;
49, 28 65 100 95;
50, 32 62 100 95;
51, 0 63 100 95;
52, 24 75 100 95;
53, 0 75 100 95;
54, 24 73 100 95;
55, 30 71 100 95;
56, 0 80 100 95;
57, 24 71 100 95;
58, 0 69 100 95;
59, 24 70 100 95;
60, 24 75 100 95;
61, 0 75 100 95;
62, 24 73 100 95;
63, 30 71 100 95;
64, 0 80 100 95;
65, 12 82 100 95;
66, 24 80 100 95;
67, 0 72 100 95;
68, 0 73 100 95;
69, 24 73 100 95;
70, 30 75 100 95;
71, 0 76 100 95;
72, 24 75 100 95;
73, 30 73 100 95;
74, 0 80 100 95;
75, 12 82 100 95;
76, 24 78 100 95;
77, 0 75 100 95;
78, 24 75 100 95;
79, 0 75 100 95;
80, 18 75 100 95;
81, 24 75 100 95;
82, 0 75 100 95;
83, 18 73 100 95;
84, 24 71 100 95;
85, 30 73 100 95;
86, 0 71 100 95;
87, 18 71 100 95;
88, 24 70 100 95;
89, 30 68 100 95;
90, 0 70 100 95;
91, 12 69 100 95;
92, 24 70 100 95;
93, 0 75 100 95;
94, 18 70 100 95;
95, 30 75 100 95;
96, 0 77 100 95;
97, 24 77 100 95;
98, 28 70 100 95;
99, 32 77 100 95;
100, 0 79 100 95;
101, 24 75 100 95;
102, 28 77 100 95;
103, 32 79 100 95;
104, 0 80 100 95;
105, 24 79 100 95;
106, 30 80 100 95;
107, 0 82 100 95;
108, 18 79 100 95;
109, 24 79 100 95;
110, 30 80 100 95;
111, 0 82 100 95;
112, 24 75 100 95;
113, 28 79 100 95;
114, 32 82 100 95;
115, 0 87 100 95;
