0, 0 86 100 95;
1, 6 87 100 95;
2, 12 86 100 95;
3, 18 82 100 95;
4, 24 80 100 95;
5, 30 82 100 95;
6, 36 86 100 95;
7, 42 87 100 95;
8, 0 86 100 95;
9, 6 87 100 95;
10, 12 86 100 95;
11, 18 82 100 95;
12, 24 80 100 95;
13, 6 87 100 95;
14, 12 86 100 95;
15, 18 82 100 95;
16, 24 80 100 95;
17, 30 82 100 95;
18, 36 86 100 95;
19, 42 87 100 95;
20, 0 86 100 95;
21, 6 86 100 95;
22, 9 87 100 95;
23, 12 89 100 95;
24, 18 87 100 95;
25, 24 89 100 95;
26, 6 84 100 95;
27, 12 84 100 95;
28, 18 82 100 95;
29, 24 84 100 95;
30, 30 87 100 95;
31, 36 84 100 95;
32, 42 82 100 95;
33, 0 84 100 95;
34, 6 87 100 95;
35, 12 84 100 95;
36, 18 82 100 95;
37, 24 84 100 95;
38, 6 82 100 95;
39, 12 82 100 95;
40, 18 79 100 95;
41, 24 82 100 95;
42, 30 82 100 95;
43, 36 79 100 95;
44, 42 82 100 95;
45, 0 77 100 95;
46, 6 77 100 95;
47, 9 79 100 95;
48, 12 77 100 95;
49, 18 75 100 95;
50, 24 77 100 95;
51, 6 84 100 95;
52, 12 84 100 95;
53, 18 82 100 95;
54, 24 84 100 95;
55, 36 87 100 95;
56, 42 87 100 95;
57, 0 89 100 95;
58, 12 91 100 95;
59, 24 89 100 95;
60, 36 87 100 95;
61, 42 89 100 95;
62, 0 84 100 95;
63, 12 82 100 95;
64, 18 84 100 95;
65, 24 79 100 95;
66, 0 82 100 95;
