0, 0 67 100 95;
1, 6 67 100 95;
2, 12 65 100 95;
3, 18 60 100 95;
4, 24 63 100 95;
5, 30 58 100 95;
6, 42 67 100 95;
7, 6 67 100 95;
8, 12 65 100 95;
9, 18 60 100 95;
10, 24 63 100 95;
11, 30 58 100 95;
12, 36 60 100 95;
13, 42 58 100 95;
14, 0 62 100 95;
15, 6 65 100 95;
16, 0 68 100 95;
17, 12 67 100 95;
18, 18 68 100 95;
19, 0 68 100 95;
20, 6 68 100 95;
21, 12 68 100 95;
22, 18 68 100 95;
23, 24 68 100 95;
24, 30 70 100 95;
25, 42 72 100 95;
26, 12 72 100 95;
27, 18 72 100 95;
28, 24 70 100 95;
29, 30 68 100 95;
30, 42 67 100 95;
31, 0 67 100 95;
32, 6 67 100 95;
33, 12 65 100 95;
34, 18 60 100 95;
35, 24 63 100 95;
36, 30 58 100 95;
37, 42 67 100 95;
38, 6 67 100 95;
39, 12 65 100 95;
40, 18 60 100 95;
41, 24 63 100 95;
42, 30 58 100 95;
43, 36 60 100 95;
44, 42 58 100 95;
45, 0 62 100 95;
46, 6 65 100 95;
47, 0 68 100 95;
48, 12 67 100 95;
49, 18 68 100 95;
50, 0 68 100 95;
51, 6 68 100 95;
52, 12 68 100 95;
53, 18 68 100 95;
54, 24 68 100 95;
55, 30 70 100 95;
56, 42 72 100 95;
57, 12 72 100 95;
58, 18 72 100 95;
59, 24 70 100 95;
60, 30 68 100 95;
61, 42 67 100 95;
62, 0 72 100 95;
63, 6 75 100 95;
64, 12 77 100 95;
65, 18 75 100 95;
66, 24 78 100 95;
67, 30 77 100 95;
68, 36 75 100 95;
69, 42 78 100 95;
70, 6 77 100 95;
71, 12 75 100 95;
72, 0 72 100 95;
73, 6 75 100 95;
74, 12 77 100 95;
75, 18 75 100 95;
76, 24 78 100 95;
77, 30 77 100 95;
78, 36 75 100 95;
79, 42 78 100 95;
80, 6 77 100 95;
81, 12 75 100 95;
82, 0 77 100 95;
83, 6 77 100 95;
84, 12 74 100 95;
85, 18 74 100 95;
86, 24 72 100 95;
87, 30 72 100 95;
88, 36 68 100 95;
89, 42 68 100 95;
90, 0 65 100 95;
91, 6 65 100 95;
92, 12 62 100 95;
93, 18 62 100 95;
94, 24 60 100 95;
95, 30 60 100 95;
96, 36 56 100 95;
97, 42 56 100 95;
98, 0 70 100 95;
99, 6 70 100 95;
100, 12 67 100 95;
101, 18 63 100 95;
102, 24 70 100 95;
103, 36 67 100 95;
104, 42 63 100 95;
105, 0 65 100 95;
106, 6 65 100 95;
107, 12 62 100 95;
108, 18 58 100 95;
109, 0 68 100 95;
110, 6 68 100 95;
111, 12 68 100 95;
112, 18 70 100 95;
113, 24 72 100 95;
114, 30 70 100 95;
115, 36 68 100 95;
116, 42 67 100 95;
117, 0 70 100 95;
118, 12 67 100 95;
119, 18 63 100 95;
120, 24 70 100 95;
121, 36 67 100 95;
122, 42 63 100 95;
123, 0 72 100 95;
124, 6 72 100 95;
125, 12 70 100 95;
126, 18 68 100 95;
127, 42 67 100 95;
128, 6 70 100 95;
129, 12 70 100 95;
130, 18 72 100 95;
131, 24 66 100 95;
132, 30 65 100 95;
133, 36 63 100 95;
134, 42 63 100 95;
