0, 42 60 100 95;
1, 0 67 100 95;
2, 30 65 100 95;
3, 36 63 100 95;
4, 42 62 100 95;
5, 0 62 100 95;
6, 36 55 100 95;
7, 0 62 100 95;
8, 30 60 100 95;
9, 36 58 100 95;
10, 42 57 100 95;
11, 0 58 100 95;
12, 0 60 100 95;
13, 8 62 100 95;
14, 16 63 100 95;
15, 24 60 100 95;
16, 12 63 100 95;
17, 24 65 100 95;
18, 36 67 100 95;
19, 0 70 100 95;
20, 18 68 100 95;
21, 24 68 100 95;
22, 32 67 100 95;
23, 40 65 100 95;
24, 0 65 100 95;
25, 24 63 100 95;
26, 36 65 100 95;
27, 0 67 100 95;
28, 0 68 100 95;
29, 12 67 100 95;
30, 36 72 100 95;
31, 42 75 100 95;
32, 0 79 100 95;
33, 30 77 100 95;
34, 36 75 100 95;
35, 42 74 100 95;
36, 0 74 100 95;
37, 42 67 100 95;
38, 0 74 100 95;
39, 30 72 100 95;
40, 36 70 100 95;
41, 42 69 100 95;
42, 0 70 100 95;
43, 0 72 100 95;
44, 8 74 100 95;
45, 16 75 100 95;
46, 24 72 100 95;
47, 12 75 100 95;
48, 24 77 100 95;
49, 36 79 100 95;
50, 0 79 100 95;
51, 24 84 100 95;
52, 24 82 100 95;
53, 36 81 100 95;
54, 0 79 100 95;
55, 0 79 100 95;
56, 8 77 100 95;
57, 16 79 100 95;
58, 24 72 100 95;
59, 0 77 100 95;
60, 8 75 100 95;
61, 16 77 100 95;
62, 24 70 100 95;
63, 0 79 100 95;
64, 8 77 100 95;
65, 16 79 100 95;
66, 24 72 100 95;
67, 0 77 100 95;
68, 8 75 100 95;
69, 16 77 100 95;
70, 24 70 100 95;
71, 0 72 100 95;
72, 8 74 100 95;
73, 16 75 100 95;
74, 24 75 100 95;
75, 0 77 100 95;
76, 8 79 100 95;
77, 16 80 100 95;
78, 24 82 100 95;
79, 36 84 100 95;
80, 0 86 100 95;
81, 0 87 100 95;
