0, 0 74 100 95;
1, 12 71 100 95;
2, 30 72 100 95;
3, 36 69 100 95;
4, 42 71 100 95;
5, 0 67 100 95;
6, 42 62 100 95;
7, 0 74 100 95;
8, 12 71 100 95;
9, 30 72 100 95;
10, 36 69 100 95;
11, 42 71 100 95;
12, 0 74 100 95;
13, 0 72 100 95;
14, 24 76 100 95;
15, 32 74 100 95;
16, 40 72 100 95;
17, 0 76 100 95;
18, 18 76 100 95;
19, 24 76 100 95;
20, 32 78 100 95;
21, 40 76 100 95;
22, 0 74 100 95;
23, 6 74 100 95;
24, 12 74 100 95;
25, 18 74 100 95;
26, 24 74 100 95;
27, 30 71 100 95;
28, 36 74 100 95;
29, 42 67 100 95;
30, 12 64 100 95;
31, 18 66 100 95;
32, 24 67 100 95;
33, 30 69 100 95;
34, 36 71 100 95;
35, 42 74 100 95;
36, 0 72 100 95;
37, 6 72 100 95;
38, 12 72 100 95;
39, 18 72 100 95;
40, 24 72 100 95;
41, 32 71 100 95;
42, 40 69 100 95;
43, 0 72 100 95;
44, 12 79 100 95;
45, 42 75 100 95;
46, 0 74 100 95;
47, 18 79 100 95;
48, 24 81 100 95;
49, 30 83 100 95;
50, 42 86 100 95;
51, 0 83 100 95;
52, 6 86 100 95;
53, 12 83 100 95;
54, 30 81 100 95;
55, 36 83 100 95;
56, 42 81 100 95;
57, 0 74 100 95;
58, 12 71 100 95;
59, 30 72 100 95;
60, 36 69 100 95;
61, 42 71 100 95;
62, 0 67 100 95;
