0, 24 67 100 95;
1, 0 76 100 95;
2, 24 76 100 95;
3, 30 79 100 95;
4, 0 74 100 95;
5, 24 71 100 95;
6, 0 72 100 95;
7, 24 72 100 95;
8, 0 81 100 95;
9, 24 81 100 95;
10, 30 84 100 95;
11, 0 79 100 95;
12, 24 76 100 95;
13, 30 72 100 95;
14, 0 74 100 95;
15, 24 81 100 95;
16, 0 81 100 95;
17, 18 79 100 95;
18, 24 77 100 95;
19, 0 83 100 95;
20, 12 84 100 95;
21, 24 86 100 95;
22, 0 79 100 95;
23, 0 84 100 95;
24, 18 72 100 95;
25, 24 74 100 95;
26, 30 76 100 95;
27, 0 77 100 95;
28, 24 77 100 95;
29, 30 79 100 95;
30, 0 76 100 95;
31, 18 72 100 95;
32, 24 72 100 95;
33, 30 74 100 95;
34, 0 72 100 95;
