0, 36 72 100 95;
1, 42 75 100 95;
2, 0 79 100 95;
3, 36 77 100 95;
4, 42 82 100 95;
5, 36 84 100 95;
6, 42 79 100 95;
7, 0 79 100 95;
8, 36 72 100 95;
9, 42 75 100 95;
10, 0 79 100 95;
11, 36 77 100 95;
12, 42 82 100 95;
13, 30 81 100 95;
14, 36 82 100 95;
15, 42 84 100 95;
16, 0 79 100 95;
17, 30 77 100 95;
18, 36 75 100 95;
19, 42 74 100 95;
20, 0 74 100 95;
21, 9 72 100 95;
22, 12 79 100 95;
23, 42 72 100 95;
24, 0 74 100 95;
25, 9 72 100 95;
26, 12 79 100 95;
27, 42 75 100 95;
28, 0 77 100 95;
29, 12 82 100 95;
30, 24 82 100 95;
31, 36 84 100 95;
32, 0 86 100 95;
33, 18 79 100 95;
34, 24 89 100 95;
35, 33 87 100 95;
36, 42 86 100 95;
37, 0 86 100 95;
38, 9 84 100 95;
39, 12 84 100 95;
40, 24 82 100 95;
41, 36 84 100 95;
42, 0 86 100 95;
43, 18 79 100 95;
44, 24 89 100 95;
45, 33 87 100 95;
46, 42 86 100 95;
47, 0 86 100 95;
48, 2 87 100 95;
49, 4 86 100 95;
50, 6 84 100 95;
51, 12 87 100 95;
52, 24 86 100 95;
53, 36 84 100 95;
54, 0 82 100 95;
55, 18 75 100 95;
56, 24 82 100 95;
57, 36 80 100 95;
58, 42 79 100 95;
59, 0 80 100 95;
60, 18 74 100 95;
61, 24 80 100 95;
62, 36 79 100 95;
63, 42 77 100 95;
64, 0 79 100 95;
