0, 39 59 100 95;
1, 42 64 100 95;
2, 45 66 100 95;
3, 0 67 100 95;
4, 6 67 100 95;
5, 18 67 100 95;
6, 21 67 100 95;
7, 24 67 100 95;
8, 30 69 100 95;
9, 42 66 100 95;
10, 45 62 100 95;
11, 0 59 100 95;
12, 39 59 100 95;
13, 42 64 100 95;
14, 45 66 100 95;
15, 0 67 100 95;
16, 6 67 100 95;
17, 18 67 100 95;
18, 21 67 100 95;
19, 24 67 100 95;
20, 30 69 100 95;
21, 42 67 100 95;
22, 45 69 100 95;
23, 0 71 100 95;
24, 42 69 100 95;
25, 45 71 100 95;
26, 0 74 100 95;
27, 6 76 100 95;
28, 18 74 100 95;
29, 21 71 100 95;
30, 24 69 100 95;
31, 42 67 100 95;
32, 0 69 100 95;
33, 6 71 100 95;
34, 18 69 100 95;
35, 21 67 100 95;
36, 24 64 100 95;
37, 42 62 100 95;
38, 0 64 100 95;
39, 6 67 100 95;
40, 42 62 100 95;
41, 0 64 100 95;
42, 6 71 100 95;
43, 36 76 100 95;
44, 42 79 100 95;
45, 0 81 100 95;
46, 6 81 100 95;
47, 12 81 100 95;
48, 18 81 100 95;
49, 24 81 100 95;
50, 36 79 100 95;
51, 42 76 100 95;
52, 0 74 100 95;
53, 9 74 100 95;
54, 12 76 100 95;
55, 18 69 100 95;
56, 24 74 100 95;
57, 36 76 100 95;
58, 42 79 100 95;
59, 0 81 100 95;
60, 6 81 100 95;
61, 12 81 100 95;
62, 18 81 100 95;
63, 24 81 100 95;
64, 30 83 100 95;
65, 33 81 100 95;
66, 36 79 100 95;
67, 42 76 100 95;
68, 0 74 100 95;
69, 24 72 100 95;
70, 36 74 100 95;
71, 0 76 100 95;
72, 6 76 100 95;
73, 12 76 100 95;
74, 18 76 100 95;
75, 24 76 100 95;
76, 36 79 100 95;
77, 42 81 100 95;
78, 0 76 100 95;
79, 36 69 100 95;
80, 42 72 100 95;
81, 0 74 100 95;
82, 6 74 100 95;
83, 12 74 100 95;
84, 18 76 100 95;
85, 24 69 100 95;
86, 36 69 100 95;
87, 42 72 100 95;
88, 0 74 100 95;
89, 6 74 100 95;
90, 12 74 100 95;
91, 18 76 100 95;
92, 24 69 100 95;
93, 36 74 100 95;
94, 0 76 100 95;
