0, 42 60 6 74;
1, 0 67 30 74;
2, 30 65 6 74;
3, 36 63 6 74;
4, 42 62 6 74;
5, 0 62 36 74;
6, 36 55 12 74;
7, 0 62 30 74;
8, 30 60 6 74;
9, 36 58 6 74;
10, 42 57 6 74;
11, 0 58 36 74;
12, 0 60 8 74;
13, 8 62 8 74;
14, 16 63 8 74;
15, 24 60 24 74;
16, 12 63 12 74;
17, 24 65 12 74;
18, 36 67 12 74;
19, 0 70 18 74;
20, 18 68 6 74;
21, 24 68 8 74;
22, 32 67 8 74;
23, 40 65 8 74;
24, 0 65 24 74;
25, 24 63 12 74;
26, 36 65 12 74;
27, 0 67 48 74;
28, 0 68 12 74;
29, 12 67 24 74;
