0, 36 68 100 95;
1, 42 73 100 95;
2, 0 73 100 95;
3, 42 75 100 95;
4, 0 75 100 95;
5, 6 77 100 95;
6, 12 77 100 95;
7, 42 77 100 95;
8, 0 80 100 95;
9, 12 75 100 95;
10, 36 73 100 95;
11, 42 75 100 95;
12, 0 77 100 95;
13, 36 77 100 95;
14, 42 80 100 95;
15, 0 85 100 95;
16, 18 85 100 95;
17, 24 85 100 95;
18, 30 84 100 95;
19, 36 77 100 95;
20, 42 80 100 95;
21, 0 82 100 95;
22, 12 80 100 95;
23, 18 78 100 95;
24, 24 80 100 95;
25, 36 73 100 95;
26, 42 75 100 95;
27, 0 77 100 95;
28, 12 70 100 95;
29, 18 73 100 95;
30, 24 77 100 95;
31, 36 75 100 95;
32, 42 73 100 95;
33, 0 75 100 95;
34, 36 68 100 95;
35, 42 73 100 95;
36, 0 73 100 95;
37, 42 75 100 95;
38, 0 75 100 95;
39, 6 77 100 95;
40, 12 77 100 95;
41, 42 77 100 95;
42, 0 80 100 95;
43, 12 75 100 95;
44, 36 73 100 95;
45, 42 75 100 95;
46, 0 77 100 95;
47, 36 77 100 95;
48, 42 80 100 95;
49, 0 85 100 95;
50, 18 85 100 95;
51, 24 85 100 95;
52, 30 84 100 95;
53, 36 77 100 95;
54, 42 80 100 95;
55, 0 82 100 95;
56, 12 80 100 95;
57, 18 78 100 95;
58, 24 80 100 95;
59, 36 73 100 95;
60, 42 75 100 95;
61, 0 77 100 95;
62, 12 70 100 95;
63, 18 73 100 95;
64, 24 75 100 95;
65, 30 77 100 95;
66, 36 75 100 95;
67, 0 73 100 95;
68, 42 77 100 95;
69, 0 78 100 95;
70, 6 77 100 95;
71, 12 75 100 95;
72, 18 73 100 95;
73, 24 75 100 95;
74, 36 80 100 95;
75, 42 77 100 95;
76, 0 75 100 95;
77, 42 75 100 95;
78, 0 78 100 95;
79, 6 77 100 95;
80, 12 75 100 95;
81, 18 73 100 95;
82, 24 75 100 95;
83, 36 80 100 95;
84, 42 82 100 95;
85, 0 80 100 95;
86, 30 77 100 95;
87, 36 80 100 95;
88, 42 77 100 95;
89, 0 75 100 95;
90, 30 77 100 95;
91, 36 80 100 95;
92, 42 77 100 95;
93, 0 73 100 95;
94, 30 85 100 95;
95, 36 84 100 95;
96, 42 82 100 95;
97, 0 85 100 95;
98, 6 87 100 95;
99, 12 87 100 95;
100, 12 77 100 95;
101, 24 78 100 95;
102, 36 82 100 95;
103, 0 80 100 95;
104, 30 80 100 95;
105, 36 85 100 95;
106, 42 87 100 95;
107, 0 87 100 95;
108, 6 89 100 95;
109, 12 85 100 95;
110, 18 84 100 95;
111, 24 85 100 95;
112, 42 85 100 95;
113, 0 85 100 95;
114, 6 87 100 95;
115, 12 84 100 95;
116, 18 82 100 95;
117, 24 81 100 95;
118, 30 83 100 95;
119, 36 80 100 95;
120, 42 78 100 95;
121, 0 80 100 95;
122, 30 77 100 95;
123, 36 78 100 95;
124, 42 82 100 95;
125, 0 80 100 95;
126, 30 80 100 95;
127, 36 85 100 95;
128, 42 87 100 95;
129, 0 87 100 95;
130, 6 89 100 95;
131, 12 85 100 95;
132, 18 84 100 95;
133, 24 85 100 95;
134, 42 77 100 95;
135, 0 84 100 95;
136, 18 77 100 95;
137, 24 82 100 95;
138, 6 82 100 95;
139, 12 80 100 95;
140, 18 78 100 95;
141, 24 80 100 95;
142, 36 73 100 95;
143, 42 80 100 95;
144, 0 80 100 95;
145, 12 78 100 95;
146, 24 77 100 95;
147, 36 70 100 95;
148, 42 77 100 95;
149, 0 77 100 95;
150, 12 75 100 95;
151, 24 73 100 95;
