0, 12 67 100 95;
1, 24 68 100 95;
2, 36 70 100 95;
3, 0 70 100 95;
4, 18 65 100 95;
5, 24 65 100 95;
6, 12 63 100 95;
7, 24 65 100 95;
8, 36 67 100 95;
9, 0 67 100 95;
10, 18 62 100 95;
11, 24 62 100 95;
12, 12 60 100 95;
13, 24 62 100 95;
14, 36 65 100 95;
15, 0 58 100 95;
16, 24 63 100 95;
17, 42 67 100 95;
18, 0 68 100 95;
19, 12 67 100 95;
20, 24 65 100 95;
21, 36 63 100 95;
22, 0 68 100 95;
23, 12 67 100 95;
24, 24 65 100 95;
25, 36 63 100 95;
26, 42 65 100 95;
27, 0 67 100 95;
28, 6 67 100 95;
29, 12 67 100 95;
30, 18 67 100 95;
31, 24 67 100 95;
32, 30 68 100 95;
33, 42 70 100 95;
34, 6 70 100 95;
35, 18 72 100 95;
36, 24 70 100 95;
37, 42 70 100 95;
38, 0 70 100 95;
39, 6 68 100 95;
40, 12 68 100 95;
41, 18 68 100 95;
42, 24 68 100 95;
43, 30 67 100 95;
44, 36 65 100 95;
45, 42 63 100 95;
46, 0 65 100 95;
47, 24 67 100 95;
48, 42 62 100 95;
49, 0 63 100 95;
50, 12 60 100 95;
51, 24 62 100 95;
52, 36 63 100 95;
53, 0 65 100 95;
54, 36 67 100 95;
55, 42 68 100 95;
56, 0 70 100 95;
57, 12 72 100 95;
58, 18 70 100 95;
59, 36 67 100 95;
60, 42 68 100 95;
61, 0 70 100 95;
62, 12 72 100 95;
63, 18 70 100 95;
64, 42 70 100 95;
65, 0 70 100 95;
66, 6 68 100 95;
67, 12 68 100 95;
68, 18 68 100 95;
69, 24 68 100 95;
70, 30 67 100 95;
71, 36 65 100 95;
72, 42 63 100 95;
73, 0 65 100 95;
74, 12 67 100 95;
75, 18 65 100 95;
76, 36 67 100 95;
77, 42 68 100 95;
78, 0 70 100 95;
79, 12 72 100 95;
80, 18 70 100 95;
81, 36 67 100 95;
82, 42 68 100 95;
83, 0 70 100 95;
84, 12 72 100 95;
85, 18 70 100 95;
86, 42 70 100 95;
87, 0 75 100 95;
88, 12 74 100 95;
89, 18 72 100 95;
90, 36 70 100 95;
91, 42 72 100 95;
92, 6 67 100 95;
93, 30 65 100 95;
94, 36 60 100 95;
95, 42 63 100 95;
96, 6 67 100 95;
97, 30 67 100 95;
98, 36 68 100 95;
99, 42 70 100 95;
100, 0 65 100 95;
