0, 40 75 100 95;
1, 44 77 100 95;
2, 0 79 100 95;
3, 42 82 100 95;
4, 0 81 100 95;
5, 30 79 100 95;
6, 42 77 100 95;
7, 0 79 100 95;
8, 40 75 100 95;
9, 44 77 100 95;
10, 0 79 100 95;
11, 42 82 100 95;
12, 0 84 100 95;
13, 18 82 100 95;
14, 24 81 100 95;
15, 36 82 100 95;
16, 0 79 100 95;
17, 42 82 100 95;
18, 0 77 100 95;
19, 42 75 100 95;
20, 0 74 100 95;
21, 18 75 100 95;
22, 24 77 100 95;
23, 42 79 100 95;
24, 0 81 100 95;
25, 24 82 100 95;
26, 36 84 100 95;
27, 0 86 100 95;
28, 30 86 100 95;
29, 36 87 100 95;
30, 42 89 100 95;
31, 0 86 100 95;
32, 36 82 100 95;
33, 42 84 100 95;
34, 0 86 100 95;
35, 24 86 100 95;
36, 32 87 100 95;
37, 40 89 100 95;
38, 0 86 100 95;
39, 36 82 100 95;
40, 0 84 100 95;
41, 3 86 100 95;
42, 6 84 100 95;
43, 9 82 100 95;
44, 12 84 100 95;
45, 30 84 100 95;
46, 36 82 100 95;
47, 42 80 100 95;
48, 0 82 100 95;
49, 24 79 100 95;
50, 30 82 100 95;
51, 36 80 100 95;
52, 42 79 100 95;
53, 0 80 100 95;
54, 24 77 100 95;
55, 30 80 100 95;
56, 36 79 100 95;
57, 42 77 100 95;
58, 0 79 100 95;
59, 3 80 100 95;
60, 6 79 100 95;
61, 9 77 100 95;
62, 12 79 100 95;
